file,timestamp,start_s
Cernic__20210225T030000+0100_Short-term_Makokou__00819s__conf0.983.wav,20210225T030000,819
Cernic__20210225T030000+0100_Short-term_Makokou__00820s__conf0.984.wav,20210225T030000,820
Cernic__20210225T030000+0100_Short-term_Makokou__00821s__conf0.942.wav,20210225T030000,821
Cernic__20210225T030000+0100_Short-term_Makokou__00823s__conf0.988.wav,20210225T030000,823
Cernic__20210225T030000+0100_Short-term_Makokou__00824s__conf0.992.wav,20210225T030000,824
Cernic__20210225T030000+0100_Short-term_Makokou__00825s__conf0.898.wav,20210225T030000,825
Cernic__20210225T030000+0100_Short-term_Makokou__00826s__conf0.940.wav,20210225T030000,826
Cernic__20210225T030000+0100_Short-term_Makokou__00827s__conf0.982.wav,20210225T030000,827
Cernic__20210225T030000+0100_Short-term_Makokou__00828s__conf0.999.wav,20210225T030000,828
Cernic__20210225T030000+0100_Short-term_Makokou__00829s__conf0.999.wav,20210225T030000,829
Cernic__20210225T030000+0100_Short-term_Makokou__00830s__conf0.983.wav,20210225T030000,830
Cernic__20210225T030000+0100_Short-term_Makokou__00831s__conf0.998.wav,20210225T030000,831
Cernic__20210225T030000+0100_Short-term_Makokou__00832s__conf0.994.wav,20210225T030000,832
Cernic__20210225T030000+0100_Short-term_Makokou__00833s__conf0.971.wav,20210225T030000,833
Cernic__20210225T030000+0100_Short-term_Makokou__00834s__conf0.545.wav,20210225T030000,834
Cernic__20210225T030000+0100_Short-term_Makokou__00835s__conf0.970.wav,20210225T030000,835
Cernic__20210225T030000+0100_Short-term_Makokou__00836s__conf0.995.wav,20210225T030000,836
Cernic__20210225T030000+0100_Short-term_Makokou__00837s__conf0.988.wav,20210225T030000,837
Cernic__20210225T030000+0100_Short-term_Makokou__00838s__conf0.984.wav,20210225T030000,838
Cernic__20210225T030000+0100_Short-term_Makokou__00841s__conf0.568.wav,20210225T030000,841
Cernic__20210225T030000+0100_Short-term_Makokou__00843s__conf0.990.wav,20210225T030000,843
Cernic__20210225T030000+0100_Short-term_Makokou__00844s__conf0.826.wav,20210225T030000,844
Cernic__20210225T030000+0100_Short-term_Makokou__00845s__conf0.746.wav,20210225T030000,845
Cernic__20210225T030000+0100_Short-term_Makokou__00859s__conf0.835.wav,20210225T030000,859
Cernic__20210225T030000+0100_Short-term_Makokou__00860s__conf0.989.wav,20210225T030000,860
Cernic__20210225T030000+0100_Short-term_Makokou__00861s__conf0.996.wav,20210225T030000,861
Cernic__20210225T030000+0100_Short-term_Makokou__00862s__conf0.697.wav,20210225T030000,862
Cernic__20210225T030000+0100_Short-term_Makokou__00863s__conf0.630.wav,20210225T030000,863
Cernic__20210225T030000+0100_Short-term_Makokou__00864s__conf0.995.wav,20210225T030000,864
Cernic__20210225T030000+0100_Short-term_Makokou__00866s__conf0.991.wav,20210225T030000,866
Cernic__20210225T030000+0100_Short-term_Makokou__00867s__conf0.999.wav,20210225T030000,867
Cernic__20210225T030000+0100_Short-term_Makokou__00868s__conf0.921.wav,20210225T030000,868
Cernic__20210225T030000+0100_Short-term_Makokou__00869s__conf0.998.wav,20210225T030000,869
Cernic__20210225T030000+0100_Short-term_Makokou__00870s__conf0.997.wav,20210225T030000,870
Cernic__20210225T030000+0100_Short-term_Makokou__00871s__conf0.994.wav,20210225T030000,871
Cernic__20210225T030000+0100_Short-term_Makokou__00872s__conf0.946.wav,20210225T030000,872
Cernic__20210225T030000+0100_Short-term_Makokou__00874s__conf0.975.wav,20210225T030000,874
Cernic__20210225T030000+0100_Short-term_Makokou__00876s__conf0.994.wav,20210225T030000,876
Cernic__20210225T030000+0100_Short-term_Makokou__00877s__conf0.997.wav,20210225T030000,877
Cernic__20210225T030000+0100_Short-term_Makokou__00878s__conf0.667.wav,20210225T030000,878
Cernic__20210225T030000+0100_Short-term_Makokou__00879s__conf0.938.wav,20210225T030000,879
Cernic__20210225T030000+0100_Short-term_Makokou__00881s__conf0.853.wav,20210225T030000,881
Cernic__20210225T030000+0100_Short-term_Makokou__00882s__conf0.982.wav,20210225T030000,882
Cernic__20210225T030000+0100_Short-term_Makokou__00883s__conf0.998.wav,20210225T030000,883
Cernic__20210225T030000+0100_Short-term_Makokou__00884s__conf0.999.wav,20210225T030000,884
Cernic__20210225T030000+0100_Short-term_Makokou__00887s__conf0.959.wav,20210225T030000,887
Cernic__20210225T030000+0100_Short-term_Makokou__00889s__conf0.998.wav,20210225T030000,889
Cernic__20210225T030000+0100_Short-term_Makokou__00890s__conf0.570.wav,20210225T030000,890
Cernic__20210225T030000+0100_Short-term_Makokou__00891s__conf0.911.wav,20210225T030000,891
Cernic__20210225T030000+0100_Short-term_Makokou__00892s__conf0.984.wav,20210225T030000,892
Cernic__20210225T030000+0100_Short-term_Makokou__00893s__conf0.947.wav,20210225T030000,893
Cernic__20210225T030000+0100_Short-term_Makokou__00894s__conf0.962.wav,20210225T030000,894
Cernic__20210225T030000+0100_Short-term_Makokou__00895s__conf0.997.wav,20210225T030000,895
Cernic__20210225T030000+0100_Short-term_Makokou__00896s__conf0.999.wav,20210225T030000,896
Cernic__20210225T030000+0100_Short-term_Makokou__00897s__conf0.959.wav,20210225T030000,897
Cernic__20210225T030000+0100_Short-term_Makokou__00898s__conf0.789.wav,20210225T030000,898
Cernic__20210225T030000+0100_Short-term_Makokou__00902s__conf0.930.wav,20210225T030000,902
Cernic__20210225T030000+0100_Short-term_Makokou__00903s__conf1.000.wav,20210225T030000,903
Cernic__20210225T030000+0100_Short-term_Makokou__00904s__conf0.998.wav,20210225T030000,904
Cernic__20210225T030000+0100_Short-term_Makokou__00906s__conf0.999.wav,20210225T030000,906
Cernic__20210225T030000+0100_Short-term_Makokou__00907s__conf0.997.wav,20210225T030000,907
Cernic__20210225T030000+0100_Short-term_Makokou__00908s__conf0.990.wav,20210225T030000,908
Cernic__20210225T030000+0100_Short-term_Makokou__00909s__conf0.998.wav,20210225T030000,909
Cernic__20210225T030000+0100_Short-term_Makokou__00910s__conf0.519.wav,20210225T030000,910
Cernic__20210225T030000+0100_Short-term_Makokou__00911s__conf0.976.wav,20210225T030000,911
Cernic__20210225T030000+0100_Short-term_Makokou__00912s__conf0.992.wav,20210225T030000,912
Cernic__20210225T030000+0100_Short-term_Makokou__00913s__conf0.971.wav,20210225T030000,913
Cernic__20210225T030000+0100_Short-term_Makokou__00914s__conf0.979.wav,20210225T030000,914
Cernic__20210225T030000+0100_Short-term_Makokou__00915s__conf0.957.wav,20210225T030000,915
Cernic__20210225T030000+0100_Short-term_Makokou__00916s__conf0.997.wav,20210225T030000,916
Cernic__20210225T030000+0100_Short-term_Makokou__00918s__conf0.994.wav,20210225T030000,918
Cernic__20210225T030000+0100_Short-term_Makokou__00919s__conf0.997.wav,20210225T030000,919
Cernic__20210225T030000+0100_Short-term_Makokou__00920s__conf0.999.wav,20210225T030000,920
Cernic__20210225T030000+0100_Short-term_Makokou__00921s__conf0.999.wav,20210225T030000,921
Cernic__20210225T030000+0100_Short-term_Makokou__00922s__conf1.000.wav,20210225T030000,922
Cernic__20210225T030000+0100_Short-term_Makokou__00923s__conf0.999.wav,20210225T030000,923
Cernic__20210225T030000+0100_Short-term_Makokou__00925s__conf0.999.wav,20210225T030000,925
Cernic__20210225T030000+0100_Short-term_Makokou__00926s__conf0.998.wav,20210225T030000,926
Cernic__20210225T030000+0100_Short-term_Makokou__00927s__conf0.997.wav,20210225T030000,927
Cernic__20210225T030000+0100_Short-term_Makokou__00928s__conf0.999.wav,20210225T030000,928
Cernic__20210225T030000+0100_Short-term_Makokou__00929s__conf0.890.wav,20210225T030000,929
Cernic__20210225T030000+0100_Short-term_Makokou__00930s__conf0.973.wav,20210225T030000,930
Cernic__20210225T030000+0100_Short-term_Makokou__00931s__conf0.982.wav,20210225T030000,931
Cernic__20210225T030000+0100_Short-term_Makokou__00932s__conf0.950.wav,20210225T030000,932
Cernic__20210225T030000+0100_Short-term_Makokou__00933s__conf0.920.wav,20210225T030000,933
Cernic__20210225T030000+0100_Short-term_Makokou__00934s__conf0.769.wav,20210225T030000,934
Cernic__20210225T030000+0100_Short-term_Makokou__00937s__conf0.716.wav,20210225T030000,937
Cernic__20210225T030000+0100_Short-term_Makokou__00938s__conf0.999.wav,20210225T030000,938
Cernic__20210225T030000+0100_Short-term_Makokou__00939s__conf0.871.wav,20210225T030000,939
Cernic__20210225T030000+0100_Short-term_Makokou__00940s__conf0.862.wav,20210225T030000,940
Cernic__20210225T030000+0100_Short-term_Makokou__00941s__conf0.992.wav,20210225T030000,941
Cernic__20210225T030000+0100_Short-term_Makokou__00942s__conf0.889.wav,20210225T030000,942
Cernic__20210225T030000+0100_Short-term_Makokou__00944s__conf0.984.wav,20210225T030000,944
Cernic__20210225T030000+0100_Short-term_Makokou__00945s__conf0.741.wav,20210225T030000,945
Cernic__20210225T030000+0100_Short-term_Makokou__00947s__conf0.872.wav,20210225T030000,947
Cernic__20210225T030000+0100_Short-term_Makokou__00948s__conf0.953.wav,20210225T030000,948
Cernic__20210225T030000+0100_Short-term_Makokou__00949s__conf0.955.wav,20210225T030000,949
Cernic__20210225T030000+0100_Short-term_Makokou__00950s__conf0.964.wav,20210225T030000,950
Cernic__20210225T030000+0100_Short-term_Makokou__00951s__conf0.999.wav,20210225T030000,951
Cernic__20210225T030000+0100_Short-term_Makokou__00952s__conf0.830.wav,20210225T030000,952
Cernic__20210225T030000+0100_Short-term_Makokou__00953s__conf0.991.wav,20210225T030000,953
Cernic__20210225T030000+0100_Short-term_Makokou__00954s__conf0.628.wav,20210225T030000,954
Cernic__20210225T030000+0100_Short-term_Makokou__00955s__conf0.999.wav,20210225T030000,955
Cernic__20210225T030000+0100_Short-term_Makokou__00956s__conf0.996.wav,20210225T030000,956
Cernic__20210225T030000+0100_Short-term_Makokou__00958s__conf0.623.wav,20210225T030000,958
Cernic__20210225T030000+0100_Short-term_Makokou__00959s__conf0.726.wav,20210225T030000,959
Cernic__20210225T030000+0100_Short-term_Makokou__00960s__conf0.962.wav,20210225T030000,960
Cernic__20210225T030000+0100_Short-term_Makokou__00962s__conf0.987.wav,20210225T030000,962
Cernic__20210225T030000+0100_Short-term_Makokou__00963s__conf0.983.wav,20210225T030000,963
Cernic__20210225T030000+0100_Short-term_Makokou__00964s__conf0.895.wav,20210225T030000,964
Cernic__20210225T030000+0100_Short-term_Makokou__00965s__conf0.993.wav,20210225T030000,965
Cernic__20210225T030000+0100_Short-term_Makokou__00966s__conf0.724.wav,20210225T030000,966
Cernic__20210225T030000+0100_Short-term_Makokou__00967s__conf0.994.wav,20210225T030000,967
Cernic__20210225T030000+0100_Short-term_Makokou__00968s__conf0.987.wav,20210225T030000,968
Cernic__20210225T030000+0100_Short-term_Makokou__00969s__conf0.997.wav,20210225T030000,969
Cernic__20210225T030000+0100_Short-term_Makokou__00971s__conf0.755.wav,20210225T030000,971
Cernic__20210225T030000+0100_Short-term_Makokou__00972s__conf0.992.wav,20210225T030000,972
Cernic__20210225T030000+0100_Short-term_Makokou__00973s__conf0.999.wav,20210225T030000,973
Cernic__20210225T030000+0100_Short-term_Makokou__00974s__conf0.998.wav,20210225T030000,974
Cernic__20210225T030000+0100_Short-term_Makokou__00975s__conf1.000.wav,20210225T030000,975
Cernic__20210225T030000+0100_Short-term_Makokou__00976s__conf0.998.wav,20210225T030000,976
Cernic__20210225T030000+0100_Short-term_Makokou__00977s__conf0.998.wav,20210225T030000,977
Cernic__20210225T030000+0100_Short-term_Makokou__00978s__conf0.691.wav,20210225T030000,978
Cernic__20210225T030000+0100_Short-term_Makokou__00979s__conf0.846.wav,20210225T030000,979
Cernic__20210225T030000+0100_Short-term_Makokou__00980s__conf0.872.wav,20210225T030000,980
Cernic__20210225T030000+0100_Short-term_Makokou__00981s__conf0.999.wav,20210225T030000,981
Cernic__20210225T030000+0100_Short-term_Makokou__00982s__conf0.999.wav,20210225T030000,982
Cernic__20210225T030000+0100_Short-term_Makokou__00984s__conf0.910.wav,20210225T030000,984
Cernic__20210225T030000+0100_Short-term_Makokou__00985s__conf0.997.wav,20210225T030000,985
Cernic__20210225T030000+0100_Short-term_Makokou__00986s__conf0.996.wav,20210225T030000,986
Cernic__20210225T030000+0100_Short-term_Makokou__00987s__conf0.956.wav,20210225T030000,987
Cernic__20210225T030000+0100_Short-term_Makokou__00988s__conf1.000.wav,20210225T030000,988
Cernic__20210225T030000+0100_Short-term_Makokou__00989s__conf1.000.wav,20210225T030000,989
Cernic__20210225T030000+0100_Short-term_Makokou__00990s__conf0.997.wav,20210225T030000,990
Cernic__20210225T030000+0100_Short-term_Makokou__00991s__conf0.998.wav,20210225T030000,991
Cernic__20210225T030000+0100_Short-term_Makokou__00992s__conf0.991.wav,20210225T030000,992
Cernic__20210225T030000+0100_Short-term_Makokou__00993s__conf1.000.wav,20210225T030000,993
Cernic__20210225T030000+0100_Short-term_Makokou__00994s__conf0.998.wav,20210225T030000,994
Cernic__20210225T030000+0100_Short-term_Makokou__00995s__conf0.994.wav,20210225T030000,995
Cernic__20210225T030000+0100_Short-term_Makokou__00996s__conf0.604.wav,20210225T030000,996
Cernic__20210225T030000+0100_Short-term_Makokou__00997s__conf0.754.wav,20210225T030000,997
Cernic__20210225T030000+0100_Short-term_Makokou__00998s__conf0.986.wav,20210225T030000,998
Cernic__20210225T030000+0100_Short-term_Makokou__00999s__conf0.983.wav,20210225T030000,999
Cernic__20210225T030000+0100_Short-term_Makokou__01000s__conf0.979.wav,20210225T030000,1000
Cernic__20210225T030000+0100_Short-term_Makokou__01001s__conf0.979.wav,20210225T030000,1001
Cernic__20210225T030000+0100_Short-term_Makokou__01002s__conf0.991.wav,20210225T030000,1002
Cernic__20210225T030000+0100_Short-term_Makokou__01003s__conf0.996.wav,20210225T030000,1003
Cernic__20210225T030000+0100_Short-term_Makokou__01004s__conf0.962.wav,20210225T030000,1004
